87,61
89,60
91,60
94,60
96,60
98,60
101,60
103,60
105,60
108,60
108,60
109,59
111,59
113,59
115,58
117,58
119,58
121,57
123,57
125,57
125,57
127,56
129,56
132,55
134,55
136,54
139,54
141,53
143,53
146,53
146,53
147,52
149,52
151,52
152,51
154,51
156,51
157,50
159,50
161,50
161,50
162,49
164,49
166,49
167,49
169,49
171,49
172,49
174,49
176,49
176,49
177,49
178,49
179,49
180,49
181,49
182,49
183,49
184,49
186,49
-1,-1
93,128
95,127
97,127
99,127
101,127
103,127
105,127
107,127
109,127
112,127
112,127
113,126
115,126
117,126
118,125
120,125
122,125
123,124
125,124
127,124
127,124
129,123
131,123
133,123
135,122
137,122
139,122
141,121
143,121
145,121
145,121
146,120
148,120
150,120
151,119
153,119
155,119
156,118
158,118
160,118
160,118
161,117
162,117
164,117
165,117
166,117
168,117
169,117
170,117
172,117
-1,-1
128,76
128,78
128,80
128,82
128,84
128,87
128,89
128,91
128,93
129,96
129,96
128,97
128,99
128,101
128,102
128,104
128,106
128,107
128,109
128,111
128,111
128,113
128,115
128,118
128,120
128,123
128,125
128,128
128,130
129,133
129,133
128,134
128,135
128,136
128,137
128,138
128,139
128,140
128,141
128,142
128,142
128,143
128,145
128,147
128,148
128,150
128,152
128,153
128,155
128,157
128,157
127,158
127,160
127,162
127,163
127,165
127,167
127,168
127,170
127,172
127,172
126,173
126,174
126,175
126,176
126,178
126,179
126,180
126,181
126,183
-1,-1
40,201
42,200
44,200
47,200
49,200
51,200
54,200
56,200
58,200
61,200
61,200
63,199
65,199
67,199
69,198
71,198
73,198
75,197
77,197
79,197
79,197
80,196
82,196
84,196
85,196
87,196
89,196
90,196
92,196
94,196
94,196
95,195
97,195
99,195
101,195
102,194
104,194
106,194
108,194
110,194
110,194
111,193
113,193
115,193
116,193
118,192
120,192
121,192
123,192
125,192
125,192
126,191
128,191
130,191
131,191
133,191
135,191
136,191
138,191
140,191
140,191
141,190
143,190
145,190
146,190
148,190
150,190
151,190
153,190
155,190
155,190
156,189
158,189
160,189
162,189
163,189
165,189
167,189
169,189
171,189
171,189
172,188
174,188
176,188
177,188
179,187
181,187
182,187
184,187
186,187
186,187
187,186
189,186
191,186
192,186
194,186
196,186
197,186
199,186
201,186
201,186
202,186
204,186
206,186
207,186
209,186
211,186
212,186
214,186
216,186
216,186
217,186
218,187
220,188
221,188
223,189
224,190
226,190
227,191
229,192
-1,-1
